level,game_id,away_team,home_team,team,player_name,prediction,value,home_win_probability,away_win_probability,projected_home_score,projected_away_score,likely_score,lineup_source,batting_order,polymarket_status,polymarket_market_id,polymarket_slug,polymarket_question,polymarket_url,polymarket_game_start_time,polymarket_fetched_at,polymarket_away_probability,polymarket_home_probability,polymarket_favorite,home_probability_edge,away_probability_edge,polymarket_volume,polymarket_liquidity,polymarket_total_status,polymarket_total_markets,market_premium_status,expected_market_home_premium_logit,expected_market_home_premium_points,synthetic_market_home_probability,synthetic_market_away_probability,synthetic_market_favorite,home_premium_adjusted_edge,away_premium_adjusted_edge,home_model_vs_synthetic_edge,away_model_vs_synthetic_edge,home_signal_edge,away_signal_edge,home_signal_score,away_signal_score,best_signal_team,best_signal_edge,best_signal_probability,best_signal_score,market_informed_status,market_informed_model_kind,base_home_win_probability,base_away_win_probability,market_informed_home_probability,market_informed_away_probability,market_informed_favorite,market_informed_home_delta,market_informed_away_delta,home_market_informed_edge,away_market_informed_edge
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Rafael Marchán,walks,0.29,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryce Harper,hits,0.92,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryce Harper,strikeouts,0.9,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryce Harper,walks,0.58,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryson Stott,hits,0.88,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryson Stott,strikeouts,0.67,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Bryson Stott,walks,0.33,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Edmundo Sosa,hits,0.87,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Edmundo Sosa,strikeouts,0.82,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Edmundo Sosa,walks,0.2,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Alec Bohm,hits,0.89,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Alec Bohm,strikeouts,0.7,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Alec Bohm,walks,0.26,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Trea Turner,hits,0.85,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Trea Turner,strikeouts,0.74,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Trea Turner,walks,0.27,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Brandon Marsh,hits,0.76,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Brandon Marsh,strikeouts,1.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Brandon Marsh,walks,0.29,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Austin Wynns,hits,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Austin Wynns,strikeouts,1.04,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Austin Wynns,walks,0.21,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jonah Heim,hits,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jonah Heim,strikeouts,0.95,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jonah Heim,walks,0.26,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Shea Langeliers,hits,0.99,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Shea Langeliers,strikeouts,1.26,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Shea Langeliers,walks,0.3,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Nick Kurtz,hits,1.02,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Nick Kurtz,strikeouts,1.44,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Nick Kurtz,walks,0.59,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jeff McNeil,hits,1.04,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jeff McNeil,strikeouts,0.59,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jeff McNeil,walks,0.23,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Brett Harris,hits,0.84,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Brett Harris,strikeouts,1.04,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Brett Harris,walks,0.34,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Darell Hernaiz,hits,0.85,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Darell Hernaiz,strikeouts,0.76,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Darell Hernaiz,walks,0.25,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Max Muncy,hits,0.73,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Max Muncy,strikeouts,1.19,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Max Muncy,walks,0.48,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jacob Wilson,hits,1.02,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jacob Wilson,strikeouts,0.49,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,ATH,Jacob Wilson,walks,0.18,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Agustín Ramírez,hits,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Agustín Ramírez,strikeouts,0.77,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Agustín Ramírez,walks,0.34,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Joe Mack,hits,0.92,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Joe Mack,strikeouts,0.83,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Joe Mack,walks,0.32,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Liam Hicks,hits,0.95,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Liam Hicks,strikeouts,0.53,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Liam Hicks,walks,0.48,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Connor Norby,hits,0.92,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Connor Norby,strikeouts,1.03,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Connor Norby,walks,0.33,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Deyvison De Los Santos,hits,0.85,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Deyvison De Los Santos,strikeouts,0.79,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Deyvison De Los Santos,walks,0.29,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Leo Jiménez,hits,0.79,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Leo Jiménez,strikeouts,0.85,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Leo Jiménez,walks,0.25,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Xavier Edwards,hits,0.92,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Xavier Edwards,strikeouts,0.54,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Xavier Edwards,walks,0.39,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Graham Pauley,hits,0.72,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Graham Pauley,strikeouts,0.69,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Graham Pauley,walks,0.35,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Javier Sanoja,hits,0.83,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Javier Sanoja,strikeouts,0.4,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,MIA,Javier Sanoja,walks,0.19,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Adley Rutschman,hits,0.96,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Adley Rutschman,strikeouts,0.81,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Adley Rutschman,walks,0.47,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Sam Huff,hits,0.86,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Sam Huff,strikeouts,1.39,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Sam Huff,walks,0.3,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Samuel Basallo,hits,0.84,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Samuel Basallo,strikeouts,1.11,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Samuel Basallo,walks,0.26,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Pete Alonso,hits,0.87,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Pete Alonso,strikeouts,1.06,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Pete Alonso,walks,0.46,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Ryan Mountcastle,hits,0.91,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Ryan Mountcastle,strikeouts,1.1,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Ryan Mountcastle,walks,0.27,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Jeremiah Jackson,hits,0.87,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Jeremiah Jackson,strikeouts,1.13,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Jeremiah Jackson,walks,0.24,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Blaze Alexander,hits,0.73,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Blaze Alexander,strikeouts,1.12,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Blaze Alexander,walks,0.29,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Coby Mayo,hits,0.65,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Coby Mayo,strikeouts,1.11,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Coby Mayo,walks,0.3,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Weston Wilson,hits,0.62,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Weston Wilson,strikeouts,1.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,98b50dde-2d06-55ba-9530-42f815b01828,,,BAL,Weston Wilson,walks,0.32,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Dillon Dingler,hits,1.12,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Dillon Dingler,strikeouts,0.95,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Dillon Dingler,walks,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jake Rogers,hits,0.98,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jake Rogers,strikeouts,1.17,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jake Rogers,walks,0.33,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Spencer Torkelson,hits,0.97,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Spencer Torkelson,strikeouts,1.04,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Spencer Torkelson,walks,0.43,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Gleyber Torres,hits,0.96,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Gleyber Torres,strikeouts,0.8,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Gleyber Torres,walks,0.43,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zach McKinstry,hits,0.94,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zach McKinstry,strikeouts,0.86,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zach McKinstry,walks,0.3,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Colt Keith,hits,0.99,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Colt Keith,strikeouts,0.79,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Colt Keith,walks,0.29,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Hao-Yu  Lee,hits,0.82,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Hao-Yu  Lee,strikeouts,0.87,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Hao-Yu  Lee,walks,0.25,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jace Jung,hits,0.78,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jace Jung,strikeouts,0.93,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Jace Jung,walks,0.36,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zack Short,hits,0.77,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zack Short,strikeouts,0.95,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,4f7ad036-418c-54bf-8e01-4d9c6ef27005,,,DET,Zack Short,walks,0.33,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
